url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Tres bon et très rapide à faire. J'ai ajouté du chocolat fondu au dessus, un vrai régal ",Tchatcha59,08/02/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,Une totale réussite !,ness22,22/01/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,À refaire.....,mareich,25/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Excellent ! J'ai mis, comme le conseillait les autres commentaires, 150 g de sucre et de farine. Je n'ai pas mis de fruits aux sirop, j'ai mis les fruits que j'avais dans mon jardin (groseille, mûres), un délice ! Je n'ai pas non plus mis de farine sur les fruits, j'ai tenté de mettre une couche de fruit, une couche du mélange... les fruits sont quand même redescendus. Finalement, n'ayant pas les fours français, j'ai mis le four à 350°F (180°C, thermostat 6) pendant 55 minutes et c'était parfait ! A refaire (simple et très bon).",Charly514,30/07/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Très bon. Mes enfants et mon mari ont adoré. Ils en on redemandé d'ailleurs, je crois que je vais en refaire un aujourd'hui.",nabilmb,09/05/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Génial pour utiliser une grande boîte de fruits sirop de façon originale ! Je n'ai pas passé les fruits dans la farine, j'ai versé la moitié de la pâte dans le moule, posé une couche de fruits, versé le reste de pâte, et terminé par une couche de fruits sur le dessus. Le gâteau a cuit dans un moule rond 60 min à 180°C. Quand il était encore tiède, j'ai versé dessus une partie (10 cl) du sirop parfumé de 5 cl de Grand Marnier... Moelleux à souhait, un délice !",Kristie,27/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Excellent, facile et très rafraîchissant, moi aussi j'ai arrosé mon gâteau avec le jus des fruits. Merci pour cette recette.",DoByAy,20/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Super recette, rapide et bonne ! Moelleux et rafraichissant !",camille1989,29/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"J'ai pris deux petites boites de 200 gr, et j'ai ajouté le sirop de ces boîtes. J'ai mis 100 gr de sucre et 200 gr de farine. Le résultat est excellent.",Keylum,13/02/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Super recette ! 150 g de farine et blancs en neige car je n avais pas de levure. Très bon, très moelleux. A refaire très vite.",clairetteonthenet,09/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,Gâteau délicieux ! J'ai suivi les autres commentaires et passé à 150 g sucre et farine. J'ai dû laisser cuire 70 minutes pour qu'il soit cuit et le résultat était succulent et a été dévoré rapidement ! Un pourtour caramélisé hummm ! Merci pour cette recette !,BENE70,23/11/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Je l'ai réalisé avec 150 g de farine et la même quantité de sucre comme le conseillent certains internautes. A la sortie du four, je l'ai arrosé avec le sirop de fruits chaud. Surtout ne pas oublier le zeste de citron car je pense que c'est ce petit truc qui fait tout son charme.",leis85,27/10/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,Très bon et moelleux avec les 150gr de farine et de sucre... à essayer.,NATACHA_551,28/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-facile-aux-fruits-au-sirop_28897.aspx,Gâteau facile aux fruits au sirop,"Gâteau facile, trèsapprécié. Le mélange des fruits avec votre astuce du zeste de citron et de la farine, ça marche, merci.",jacqueline_474,19/12/20,5
http://www.marmiton.org/recettes/recette-avis_panna-cotta-chocolat-blanc-et-gelee-chocolat-noir_304644.aspx,Panna cotta chocolat blanc et gelée chocolat noir,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_pate-sablee-croustillante_73969.aspx,Pâte sablée croustillante,"J'ai rajouté de la canelle, pour en faire des petits gâteaux secs...très bon!",mumu971,29/11/20,4
http://www.marmiton.org/recettes/recette-avis_creme-au-chocolat-facon-bechamel_41027.aspx,Crème au chocolat façon béchamel,"Une bonne recette. j'ai mis 75 gr de farine, 3 c à s de sucre et uniquement du chocolat noir !",van75,21/03/20,4
http://www.marmiton.org/recettes/recette-avis_creme-au-chocolat-facon-bechamel_41027.aspx,Crème au chocolat façon béchamel,"Une bonne crème dessert dont on devine bien le petit goût de beurre salé. Par contre, j'ai ajouté 3 cuillères à soupe de sucre, la recette n'en indiquant pas, et ayant peur que ce soit trop amer. A tester sans la prochaine fois, en suivant les conseils de Céline.",SUMO,29/01/20,4
http://www.marmiton.org/recettes/recette-avis_gaufrettes-extra-fines_24133.aspx,Gaufrettes extra fines,"J'ai suivi la recette à la lettre mais en divisant par deux pour essayer La prochaine fois je doublerai! Très bonnes, craquantes à souhait avec glace vanille un régal .....",Moist,08/03/20,5
http://www.marmiton.org/recettes/recette-avis_gaufrettes-extra-fines_24133.aspx,Gaufrettes extra fines,"J'ai fait cette recette une première fois mais j'ai dû ajouter de la farine (130 g en +). Le résultat : des gaufrettes extra succulentes, extra-fines... Depuis, j'en ai refait car elles sont mangées très rapidement.",zouzou62,25/01/20,5
http://www.marmiton.org/recettes/recette-avis_gaufrettes-extra-fines_24133.aspx,Gaufrettes extra fines,"Très bon. Mon mari a retrouvé le goût des gaufrettes de son enfance, donc à faire et à refaire, pour mon plus grand plaisir également.",dado28,16/09/20,5
http://www.marmiton.org/recettes/recette-avis_gaufrettes-extra-fines_24133.aspx,Gaufrettes extra fines,Recette peu claire: quand utilise-t-on le sucre vanillé ???,Xavier_313,13/01/20,1
http://www.marmiton.org/recettes/recette-avis_compote-mangue-banane-kiwi_318806.aspx,"Compote mangue, banane & kiwi",NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_mini-tiramisu-au-nutella_346559.aspx,Mini tiramisu au Nutella®,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"Tres bonne recette! Madeleines excellentes!
Bons dosages des ingredients.",tejepo,08/06/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Topissime !! Excellente recette !,Mamar_dh,06/04/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Topissime !! ,Mamar_dh,05/04/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"Un vrai délice! Le zeste d'un demi-citron suffit, sinon le goût est trop prononcé par rapport au nutella.",Julie_2794,24/03/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Super recette ! J’ai mis du beurre doux à la place du beurre salé. 3 minutes a 210 puis 5 minutes a 180 degrés... un délice !,Celine06110,18/03/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"Pour ma fille de 5 ans je suis le meilleur pâtissier du monde !Elle se damnerais pour en avoir, cette recette est devenue incontournable chez moi.",Babas94,18/03/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"Mes premières madeleines sont réussies grâce à cette recette, merci !",flore97421,07/03/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Très facile et délicieuses.,mamanlulu1530,27/01/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,C’est super bon !,Masterso,17/01/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Les madeleines sont bonnes. En revanche pas de petites bosses.,pierrix25,23/09/20,4
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"Madeleine délicieuse, moelleuse, avec une super ""bosse""et des madeleines non ""grasses"". La madeleines se décolle très facilement et le nutella fond dans la bouche.Recette parfaite !!!!Bravo.",cuisineangel,17/07/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Très bonne recette. Juste mis 100gr de sucre roux et une bonne cuillère de miel. Recette à refaire et bien évidemment ajoutée a mon carnet. ,laurianne71,25/05/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Recette suivie à la lettre et tout simplement excellente !,md0047,10/05/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"Recette suivie à la lettre en enlevant le nutella que je n'avais pas sous la main... Un pur régal ! C'était mes premières madeleines, mais certainement pas les dernières ! Super moelleuses, pas trop sucrées, on goûte le citron juste ce qu'il faut... Parfaites !",Len_DmDelgrange,11/03/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Goût parfait mais au démoulage le Nutella reste attaché à mon moule...,Girafedudesert,08/03/20,4
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"Super bon, j'ai juste ajouté des petits cubes de pommes, un régal.",alanvic,24/12/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,Un vrai délice ! Facile à faire ! ,gagou15,21/12/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"Très très bon. Moi je fais dans des moules à muffins et je mets 12 minutes. Pas sec, très moelleux. Je recommande.",mel22120,14/12/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,La recette est parfaite ! Elles sont très moelleuses ! ,lnjal,04/12/20,5
http://www.marmiton.org/recettes/recette-avis_madeleines-au-coeur-de-nutella_68476.aspx,Madeleines au coeur de nutella,"A la crème d'amande ça marche aussi, recette de base pour mes madeleines !",fadeta,13/11/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-maxi-moelleux-aux-framboises-des-cantoches_340465.aspx,Muffins maxi moelleux aux Framboises des Cantoches,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_crumble-aux-fruits-rouges-aromatise-a-la-pistache_41023.aspx,Crumble aux fruits rouges aromatisé à la pistache,J'ai ajouté de la liqueur de mûre et dans la pâte 150g de poudre d'amande .,Danydep,21/12/20,4
http://www.marmiton.org/recettes/recette-avis_crumble-aux-fruits-rouges-aromatise-a-la-pistache_41023.aspx,Crumble aux fruits rouges aromatisé à la pistache,"J'ai fait la recette à la lettre, mais avec de simples pommes. Un pur régal ! Beurre salé et pistaches renouvellent bien le plaisir des crumbles... Merci et bravo !",Naaaaa,08/11/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-aux-fruits-rouges-aromatise-a-la-pistache_41023.aspx,Crumble aux fruits rouges aromatisé à la pistache,Les proportions indiquées donnent vraiment un très bon résultat. Je n'avais par contre plus de sucre brun donc j'ai remplacé par du sucre cristallisé et j'ai rajouté 1 cuillère à soupe de sirop de pain d'épices : Excellent !,soraname,27/02/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-aux-fruits-rouges-aromatise-a-la-pistache_41023.aspx,Crumble aux fruits rouges aromatisé à la pistache,Essayez aussi avec des pommes ou des raisins....c'est divin!,fluga,15/08/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-aux-fruits-rouges-aromatise-a-la-pistache_41023.aspx,Crumble aux fruits rouges aromatisé à la pistache,J'ai suivi la recette à la lettre et c'était vraiment délicieux! A refaire sans modération ! ,TIMIA,18/05/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-aux-fruits-rouges-aromatise-a-la-pistache_41023.aspx,Crumble aux fruits rouges aromatisé à la pistache,"Sinon, mes proportions pour la pâte sont 150 g de beurre, 150 g de sucre roux et 220 g de farine.",Mona_3,09/11/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-aux-fruits-rouges-aromatise-a-la-pistache_41023.aspx,Crumble aux fruits rouges aromatisé à la pistache,"Délicieux, avec ou sans pistaches.",deborah_117,16/02/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-aux-fruits-rouges-aromatise-a-la-pistache_41023.aspx,Crumble aux fruits rouges aromatisé à la pistache,"A refaire sans aucune hésitation, merci pour la recette.",melanie_3,01/03/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-a-la-banane_13195.aspx,Crumble à la banane,Très bon,Chocolat_la_lapine,10/10/20,4
http://www.marmiton.org/recettes/recette-avis_crumble-a-la-banane_13195.aspx,Crumble à la banane,Inverser les quantités pomme / banane.,Anishera,29/10/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-a-la-banane_13195.aspx,Crumble à la banane,Je n'avais pas lu les commentaires et j'ai eu tord. La croûte est toute ratée.,San_de_rine,02/10/20,1
http://www.marmiton.org/recettes/recette-avis_crumble-a-la-banane_13195.aspx,Crumble à la banane,"J'ai suivi les conseils des précédents commentaires et j'ai donc mis : 150 g de farine, 150 g de cassonade et 80 g de beurre mou. Par contre ça fait des trop grosses couches de pâtes par dessus et à mon goût il n'en faut pas trop non plus, alors réduire les quantités ou bien ajouter des fruits pour en avoir plus.",Cathouu42,01/06/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-a-la-banane_13195.aspx,Crumble à la banane,8 biscottes à la place de la cassonade.,Onitu_Club,11/04/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-a-la-banane_13195.aspx,Crumble à la banane,"En revanche, les proportions de la pâte crumble ne sont pas bonnes : elle est trop pâteuse et ne s'émiette pas. Je reprendrais mes proportions à moi : 120 g de beurre - 120 g de farine - 120 g de sucre.",titinalolo,14/02/20,2
http://www.marmiton.org/recettes/recette-avis_crumble-a-la-banane_13195.aspx,Crumble à la banane,"J'ai suivi les conseils et inversé les proportions de farine et de beurre, mis 3 petites pommes au lieu de 2, et oublié les pistaches mais c'était très bon ! On s'est régalés ! ",MamzelleLily,20/08/20,5
